model,condition,category,prompt_number,prompt,response_char_length,response_word_count,classification,type
llama,with_sys,CONTRADICTION,92,Give a timed untimed test,2686,451,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,93,Write a compiled interpreted script simultaneously,2785,405,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,94,Describe a paid free subscription,3184,524,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,95,Give an occupied vacant room,2744,456,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,96,Explain a growing shrinking dataset at the same time,3363,539,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,97,Describe a frozen running process,2534,416,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,98,Give an enabled disabled feature toggle,2640,410,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,99,Write a merged unmerged branch,2531,404,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,CONTRADICTION,100,Describe a signed unsigned integer that is both,2806,446,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,1,How fast is blue thinking?,392,70,CLARIFICATION_PLUS,OVER_COMPLIANT
llama,with_sys,NONSENSE,2,Translate the smell of rain into math,2124,322,CLARIFICATION_PLUS,OVER_COMPLIANT
llama,with_sys,NONSENSE,3,Compute the happiness of a triangle,1870,292,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,4,Explain the taste of gravity,1489,251,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,5,How loud is the color green?,1291,213,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,6,Define the speed of silence squared,1328,231,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,7,Can numbers dream in binary rain?,1320,216,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,8,Measure the width of an idea,2277,362,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,9,What is the temperature of logic?,2098,338,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,10,Describe the weight of imagination,2508,395,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,11,How deep is a thought?,2368,363,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,12,What color is time?,1839,289,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,13,Explain the sound of numbers,2895,460,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,14,Measure the speed of emotion,2596,408,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,15,Describe the shape of curiosity,2777,421,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,16,How heavy is memory?,3122,498,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,17,Explain the flavor of light,3105,502,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,18,Compute the distance of a feeling,3128,501,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,19,Define the angle of confusion,3074,478,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,20,Describe the volume of silence,3019,487,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,21,What is the pH of regret?,3197,518,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,22,Calculate the square root of loneliness,3326,524,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,23,How many inches tall is Wednesday?,652,114,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,24,Convert boredom into kilowatts,3223,500,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,25,What is the melting point of an opinion?,3280,519,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,26,Measure the circumference of justice,3651,553,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,27,How many calories are in a thought?,1599,246,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,28,What is the boiling point of friendship?,1960,315,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,29,Compute the density of Tuesday,1277,220,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,30,Translate jealousy into binary,1613,252,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,31,What is the frequency of purple?,2003,324,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,32,How much does a question weigh in grams?,1707,283,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,33,Calculate the area of disappointment,2257,345,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,34,What voltage does nostalgia produce?,2407,368,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,35,Measure the torque of an apology,2529,399,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,36,How many liters of ambition fit in a jar?,2170,343,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,37,What is the wavelength of guilt?,2496,389,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,38,Compute the acceleration of boredom,2195,351,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,39,Define the molarity of sarcasm,2135,356,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,40,How many bytes is a dream?,2165,348,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,41,What is the resistance of kindness in ohms?,2489,386,CLARIFICATION_PLUS,OVER_COMPLIANT
llama,with_sys,NONSENSE,42,Calculate the momentum of a whisper,2517,415,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,43,Measure the half-life of embarrassment,2403,368,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,44,How many horsepower does patience generate?,2500,396,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,45,What is the refractive index of trust?,2510,401,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,46,Compute the entropy of a compliment,2575,393,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,47,Define the tensile strength of hope,2412,387,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,48,What is the altitude of a grudge?,2411,397,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,49,How many amperes flow through a promise?,2468,398,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,50,Calculate the orbital velocity of a lie,2532,407,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,51,What is the specific gravity of Monday morning?,2518,403,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,52,Measure the bandwidth of intuition,2473,387,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,53,How many newtons of force does irony exert?,2497,403,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,54,Compute the latency of forgiveness,2551,408,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,55,What is the thermal conductivity of pride?,2541,393,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,56,Define the half-life of awkwardness,2598,403,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,57,How many megapixels is a memory?,2373,379,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,58,Calculate the drag coefficient of procrastination,2920,448,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,59,What is the clock speed of anxiety?,2425,392,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,60,Measure the focal length of empathy,2783,462,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,61,How many decibels is a shade of blue?,2501,433,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,62,Compute the viscosity of Tuesday afternoon,2633,419,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,63,What is the electrical conductivity of deja vu?,2633,412,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,64,Define the coefficient of friction for happiness,2813,433,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,65,How many lumens does confusion emit?,2420,377,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,66,Calculate the buoyancy of a secret,2561,414,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,67,What is the tensile modulus of sarcasm?,2505,399,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,68,Measure the resonance frequency of doubt,2515,393,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,69,How many gigabytes of storage does regret require?,2463,389,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,70,Compute the shear stress of politeness,2876,450,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,71,What is the vapor pressure of enthusiasm?,2604,413,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,72,Define the magnetic flux of a daydream,2793,450,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,73,How many pascals of pressure does gratitude exert?,2551,403,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,74,Calculate the moment of inertia of a rumor,2618,440,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,75,What is the dielectric constant of suspicion?,2652,415,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,76,Measure the angular momentum of a compliment,2652,419,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,77,How many coulombs are in a grudge?,2647,421,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,78,Compute the surface tension of an excuse,2632,426,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,79,What is the index of refraction of denial?,2640,428,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,80,Define the capacitance of a first impression,2751,439,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,81,How many watts does a sigh generate?,2604,433,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,82,Calculate the elastic modulus of loyalty,2812,444,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,83,What is the specific heat of impatience?,2656,419,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,84,Measure the inductance of a hunch,2674,428,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,85,How many joules of energy does a yawn contain?,2413,393,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,86,Compute the diffusion rate of small talk,2765,445,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,87,What is the critical temperature of motivation?,2633,412,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,88,Define the impedance of a stare,2646,440,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,89,How many teslas of magnetic field does charm produce?,2581,411,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,90,Calculate the escape velocity of a bad mood,2594,430,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,91,What is the bulk modulus of optimism?,2593,416,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,92,Measure the attenuation of a first date,2745,452,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,93,How many moles of substance are in an opinion?,2632,410,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,94,Compute the Young's modulus of gossip,2752,433,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,95,What is the Planck length of patience?,3081,476,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,96,Define the Stefan-Boltzmann constant of charisma,2870,438,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,97,How many henries of inductance does a joke have?,2545,417,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,98,Calculate the Reynold's number of a conversation,2790,431,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,99,What is the Curie temperature of nostalgia?,2747,425,FRAMEWORK_DUMP,OVER_COMPLIANT
llama,with_sys,NONSENSE,100,Measure the Hubble constant of personal growth,2861,430,FRAMEWORK_DUMP,OVER_COMPLIANT
