model,condition,category,prompt_number,prompt,response_char_length,response_word_count,classification,type
chatgpt,with_sys,CONTRADICTION,92,Give a timed untimed test,1067,172,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,93,Write a compiled interpreted script simultaneously,1557,217,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,94,Describe a paid free subscription,875,138,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,95,Give an occupied vacant room,1005,155,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,96,Explain a growing shrinking dataset at the same time,934,138,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,97,Describe a frozen running process,1246,188,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,98,Give an enabled disabled feature toggle,1388,204,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,99,Write a merged unmerged branch,1212,189,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,100,Describe a signed unsigned integer that is both,1204,179,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,1,How fast is blue thinking?,206,36,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,NONSENSE,2,Translate the smell of rain into math,1478,232,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,3,Compute the happiness of a triangle,1572,265,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,4,Explain the taste of gravity,1148,176,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,5,How loud is the color green?,1055,166,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,6,Define the speed of silence squared,927,171,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,7,Can numbers dream in binary rain?,798,118,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,8,Measure the width of an idea,960,154,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,9,What is the temperature of logic?,1356,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,10,Describe the weight of imagination,977,144,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,11,How deep is a thought?,913,141,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,12,What color is time?,1086,176,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,13,Explain the sound of numbers,1325,205,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,14,Measure the speed of emotion,1753,265,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,15,Describe the shape of curiosity,819,126,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,16,How heavy is memory?,1154,183,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,17,Explain the flavor of light,1235,194,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,18,Compute the distance of a feeling,1489,242,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,19,Define the angle of confusion,1570,243,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,20,Describe the volume of silence,1185,202,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,21,What is the pH of regret?,1242,194,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,22,Calculate the square root of loneliness,866,131,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,23,How many inches tall is Wednesday?,218,39,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,NONSENSE,24,Convert boredom into kilowatts,1218,190,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,25,What is the melting point of an opinion?,1114,169,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,26,Measure the circumference of justice,1157,179,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,27,How many calories are in a thought?,1026,155,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,28,What is the boiling point of friendship?,1072,162,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,29,Compute the density of Tuesday,1072,166,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,30,Translate jealousy into binary,1171,199,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,31,What is the frequency of purple?,1067,182,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,32,How much does a question weigh in grams?,843,140,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,33,Calculate the area of disappointment,1125,179,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,34,What voltage does nostalgia produce?,1093,168,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,35,Measure the torque of an apology,1183,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,36,How many liters of ambition fit in a jar?,1173,194,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,37,What is the wavelength of guilt?,1060,163,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,38,Compute the acceleration of boredom,1203,193,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,39,Define the molarity of sarcasm,1224,201,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,40,How many bytes is a dream?,1420,231,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,41,What is the resistance of kindness in ohms?,1163,180,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,42,Calculate the momentum of a whisper,1364,230,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,43,Measure the half-life of embarrassment,1355,207,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,44,How many horsepower does patience generate?,975,145,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,45,What is the refractive index of trust?,1395,209,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,46,Compute the entropy of a compliment,1252,193,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,47,Define the tensile strength of hope,1173,181,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,48,What is the altitude of a grudge?,1032,167,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,49,How many amperes flow through a promise?,1313,196,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,50,Calculate the orbital velocity of a lie,1246,211,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,51,What is the specific gravity of Monday morning?,1176,176,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,52,Measure the bandwidth of intuition,1222,182,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,53,How many newtons of force does irony exert?,1191,188,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,54,Compute the latency of forgiveness,1050,167,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,55,What is the thermal conductivity of pride?,1340,207,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,56,Define the half-life of awkwardness,1176,185,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,57,How many megapixels is a memory?,1172,185,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,58,Calculate the drag coefficient of procrastination,1480,222,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,59,What is the clock speed of anxiety?,1364,212,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,60,Measure the focal length of empathy,1359,207,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,61,How many decibels is a shade of blue?,1106,174,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,62,Compute the viscosity of Tuesday afternoon,1365,215,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,63,What is the electrical conductivity of deja vu?,1334,197,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,64,Define the coefficient of friction for happiness,1251,187,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,65,How many lumens does confusion emit?,1182,189,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,66,Calculate the buoyancy of a secret,1445,245,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,67,What is the tensile modulus of sarcasm?,1375,207,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,68,Measure the resonance frequency of doubt,1314,188,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,69,How many gigabytes of storage does regret require?,1034,149,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,70,Compute the shear stress of politeness,1369,203,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,71,What is the vapor pressure of enthusiasm?,1374,208,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,72,Define the magnetic flux of a daydream,1610,258,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,73,How many pascals of pressure does gratitude exert?,1310,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,74,Calculate the moment of inertia of a rumor,1481,239,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,75,What is the dielectric constant of suspicion?,1390,200,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,76,Measure the angular momentum of a compliment,1393,211,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,77,How many coulombs are in a grudge?,1219,188,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,78,Compute the surface tension of an excuse,1371,212,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,79,What is the index of refraction of denial?,1203,189,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,80,Define the capacitance of a first impression,1238,186,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,81,How many watts does a sigh generate?,1185,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,82,Calculate the elastic modulus of loyalty,1372,207,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,83,What is the specific heat of impatience?,1432,230,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,84,Measure the inductance of a hunch,1450,223,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,85,How many joules of energy does a yawn contain?,1031,162,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,86,Compute the diffusion rate of small talk,1397,217,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,87,What is the critical temperature of motivation?,1361,198,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,88,Define the impedance of a stare,1448,211,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,89,How many teslas of magnetic field does charm produce?,1208,183,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,90,Calculate the escape velocity of a bad mood,1259,205,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,91,What is the bulk modulus of optimism?,1332,204,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,92,Measure the attenuation of a first date,1238,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,93,How many moles of substance are in an opinion?,1116,166,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,94,Compute the Young's modulus of gossip,1251,189,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,95,What is the Planck length of patience?,1242,194,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,96,Define the Stefan-Boltzmann constant of charisma,1423,204,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,97,How many henries of inductance does a joke have?,1285,208,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,98,Calculate the Reynold's number of a conversation,1710,260,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,99,What is the Curie temperature of nostalgia?,1333,196,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,NONSENSE,100,Measure the Hubble constant of personal growth,1294,204,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
